Time(ms),Pressure(hPa)
1679414465315,404.81638011582555
1679414525384,404.9309350998011
1679414585417,405.00940269532697
1679414645427,405.01582393882336
1679414705496,405.025327379198
1679414765565,405.0870997416333
1679414825634,405.14052448752324
1679414885677,405.2378705389285
1679414945746,405.2444202072948
1679415005815,405.40944616515196
1679415065884,405.48650108710865
1679415125952,405.4547801442365
1679415186021,405.56753718003307
1679415246090,405.576526920928
1679415306147,405.7093182364333
1679415366216,405.70906138669346
1679415426285,405.7260134695239
1679415486354,405.8772979662988
1679415546377,405.8546951891915
1679415606446,405.9618015307113
1679415666515,405.9728460695251
1679415726584,406.08162193435385
1679415786617,406.06068868055564
1679415846686,406.2214766177052
1679415906755,406.2122300270704
